Index,Confidence,Triple disease,Frequency (arms#),Target,type
,0.620111732,[Angina_unstable  Myocardial_infarction  Pneumonia],358,[Death],undirected
,0.62005277,[Asthenia  Cellulitis  Vomiting],379,[Death],undirected
,0.62005277,[Cholelithiasis  Cerebrovascular_accident  Pneumonia],379,[Death],undirected
,0.62004662,[Deep_vein_thrombosis  Atrial_fibrillation  Syncope],429,[Death],undirected
,0.62004662,[Respiratory_failure  Pyrexia  Dehydration],429,[Death],undirected
,0.62004662,[Chest_pain  Pulmonary_embolism  Atrial_fibrillation],429,[Death],undirected
,0.62004662,[Respiratory_failure  Dyspnoea  Vomiting],429,[Death],undirected
,0.62,[Renal_failure  Deep_vein_thrombosis  Pneumonia],450,[Death],undirected
,0.619897959,[Acute_myocardial_infarction  Angina_pectoris  Myocardial_infarction],392,[Death],undirected
,0.619897959,[Septic_shock  Sepsis  Pyrexia],392,[Death],undirected
,0.619854722,[Back_pain  Urinary_tract_infection  Dyspnoea],413,[Death],undirected
,0.619854722,[Cerebrovascular_accident  Atrial_fibrillation  Cellulitis],413,[Death],undirected
,0.61980198,[Pulmonary_embolism  Atrial_fibrillation  Dyspnoea],505,[Death],undirected
,0.61971831,[Pleural_effusion  Atrial_fibrillation  Nausea],355,[Death],undirected
,0.61971831,[Gastrointestinal_haemorrhage  Deep_vein_thrombosis  Pneumonia],426,[Death],undirected
,0.619617225,[Bronchitis  Anaemia  Vomiting],418,[Death],undirected
,0.619617225,[Chest_pain  Pulmonary_embolism  Sepsis],418,[Death],undirected
,0.619589977,[Asthenia  Atrial_fibrillation  Pneumonia],439,[Death],undirected
,0.619565217,[Back_pain  Cellulitis  Pyrexia],368,[Death],undirected
,0.619565217,[Gastroenteritis  Cellulitis  Anaemia],460,[Death],undirected
,0.619444444,[Deep_vein_thrombosis  Hypotension  Dehydration],360,[Death],undirected
,0.619444444,[Diverticulitis  Anaemia  Pneumonia],360,[Death],undirected
,0.619402985,[Hypokalaemia  Anaemia  Pneumonia],402,[Death],undirected
,0.619354839,[Renal_failure_acute  Atrial_fibrillation  Dyspnoea],465,[Death],undirected
,0.619354839,[Renal_failure  Sepsis  Dehydration],465,[Death],undirected
,0.619318182,[Bronchitis  Chest_pain  Abdominal_pain],352,[Death],undirected
,0.619318182,[Syncope  Sepsis  Pyrexia],528,[Death],undirected
,0.619302949,[Asthenia  Renal_failure_acute  Abdominal_pain],373,[Death],undirected
,0.619186047,[Hypotension  Abdominal_pain  Cellulitis],344,[Death],undirected
,0.619186047,[Cardiac_failure_congestive  Chronic_obstructive_pulmonary_disease  Myocardial_infarction],344,[Death],undirected
,0.619178082,[Dizziness  Dyspnoea  Vomiting],365,[Death],undirected
,0.619170984,[Pleural_effusion  Syncope  Vomiting],386,[Death],undirected
,0.619164619,[Cerebrovascular_accident  Pulmonary_embolism  Pyrexia],407,[Death],undirected
,0.619158879,[Myocardial_infarction  Abdominal_pain  Anaemia],428,[Death],undirected
,0.619153675,[Pleural_effusion  Urinary_tract_infection  Sepsis],449,[Death],undirected
,0.619047619,[Renal_failure_acute  Urinary_tract_infection  Syncope],441,[Death],undirected
,0.619047619,[Cardiac_failure_congestive  Chest_pain  Anaemia],357,[Death],undirected
,0.619047619,[Constipation  Chest_pain  Pneumonia],357,[Death],undirected
,0.619047619,[Coronary_artery_disease  Pulmonary_embolism  Pneumonia],357,[Death],undirected
,0.619047619,[Hypotension  Dyspnoea  Syncope],441,[Death],undirected
,0.619047619,[Asthenia  Abdominal_pain  Sepsis],420,[Death],undirected
,0.618937644,[Asthenia  Dyspnoea  Syncope],433,[Death],undirected
,0.618911175,[Back_pain  Hypotension  Abdominal_pain],349,[Death],undirected
,0.618911175,[Cardiac_failure_congestive  Diarrhoea  Dyspnoea],349,[Death],undirected
,0.618834081,[Dizziness  Anaemia  Pneumonia],446,[Death],undirected
,0.61878453,[Angina_pectoris  Diarrhoea  Pneumonia],362,[Death],undirected
,0.618705036,[Myocardial_infarction  Abdominal_pain  Pyrexia],417,[Death],undirected
,0.618686869,[Coronary_artery_disease  Syncope  Pneumonia],396,[Death],undirected
,0.618686869,[Pleural_effusion  Renal_failure_acute  Pulmonary_embolism],396,[Death],undirected
,0.618686869,[Renal_failure  Pleural_effusion  Dehydration],396,[Death],undirected
,0.618661258,[Urinary_tract_infection  Atrial_fibrillation  Dyspnoea],493,[Death],undirected
,0.618644068,[Cardiac_failure_congestive  Urinary_tract_infection  Abdominal_pain],354,[Death],undirected
,0.618644068,[Constipation  Cellulitis  Pyrexia],354,[Death],undirected
,0.618604651,[Bronchitis  Vomiting  Dehydration],430,[Death],undirected
,0.618581907,[Respiratory_failure  Gastroenteritis  Pneumonia],409,[Death],undirected
,0.618581907,[Septic_shock  Dehydration  Pneumonia],409,[Death],undirected
,0.61852861,[Renal_failure_acute  Gastroenteritis  Abdominal_pain],367,[Death],undirected
,0.61852861,[Coronary_artery_disease  Angina_pectoris  Atrial_fibrillation],367,[Death],undirected
,0.61852861,[Constipation  Atrial_fibrillation  Pneumonia],367,[Death],undirected
,0.61849711,[Cardiac_failure_congestive  Deep_vein_thrombosis  Atrial_fibrillation],346,[Death],undirected
,0.618453865,[Chronic_obstructive_pulmonary_disease  Pyrexia  Pneumonia],401,[Death],undirected
,0.618421053,[Deep_vein_thrombosis  Cerebrovascular_accident  Abdominal_pain],380,[Death],undirected
,0.618357488,[Hypotension  Pulmonary_embolism  Dyspnoea],414,[Death],undirected
,0.618303571,[Deep_vein_thrombosis  Atrial_fibrillation  Sepsis],448,[Death],undirected
,0.61827957,[Depression  Chest_pain  Pneumonia],372,[Death],undirected
,0.618266979,[Respiratory_failure  Diarrhoea  Pyrexia],427,[Death],undirected
,0.618226601,[Chest_pain  Pulmonary_embolism  Urinary_tract_infection],406,[Death],undirected
,0.618221258,[Myocardial_infarction  Anaemia  Pyrexia],461,[Death],undirected
,0.618181818,[Myocardial_infarction  Abdominal_pain  Cellulitis],385,[Death],undirected
,0.618181818,[Asthenia  Syncope  Pyrexia],440,[Death],undirected
,0.618181818,[Urinary_tract_infection  Syncope  Pyrexia],440,[Death],undirected
,0.618181818,[Convulsion  Sepsis  Vomiting],385,[Death],undirected
,0.618131868,[Cardiac_failure_congestive  Renal_failure_acute  Syncope],364,[Death],undirected
,0.618090452,[Depression  Dehydration  Pneumonia],398,[Death],undirected
,0.618037135,[Renal_failure  Hypotension  Sepsis],377,[Death],undirected
,0.617977528,[Cardiac_failure_congestive  Chest_pain  Syncope],356,[Death],undirected
,0.617977528,[Gastroenteritis  Dyspnoea  Vomiting],445,[Death],undirected
,0.61790393,[Cerebrovascular_accident  Gastroenteritis  Pneumonia],458,[Death],undirected
,0.617816092,[Renal_failure  Hypotension  Pyrexia],348,[Death],undirected
,0.617816092,[Confusional_state  Renal_failure_acute  Pneumonia],348,[Death],undirected
,0.617788462,[Septic_shock  Diarrhoea  Pneumonia],416,[Death],undirected
,0.617728532,[Confusional_state  Atrial_fibrillation  Pneumonia],361,[Death],undirected
,0.617715618,[Deep_vein_thrombosis  Urinary_tract_infection  Atrial_fibrillation],429,[Death],undirected
,0.617710583,[Gastrointestinal_haemorrhage  Cellulitis  Pneumonia],463,[Death],undirected
,0.617647059,[Pleural_effusion  Cellulitis  Dehydration],374,[Death],undirected
,0.617647059,[Chest_pain  Sepsis  Dehydration],442,[Death],undirected
,0.617577197,[Back_pain  Urinary_tract_infection  Anaemia],421,[Death],undirected
,0.617563739,[Appendicitis  Pyrexia  Pneumonia],353,[Death],undirected
,0.617563739,[Acute_myocardial_infarction  Myocardial_infarction  Cellulitis],353,[Death],undirected
,0.617486339,[Cardiac_failure_congestive  Acute_myocardial_infarction  Atrial_fibrillation],366,[Death],undirected
,0.617449664,[Bronchitis  Pyrexia  Dehydration],447,[Death],undirected
,0.617433414,[Asthenia  Pleural_effusion  Pneumonia],413,[Death],undirected
,0.617414248,[Asthenia  Pleural_effusion  Pyrexia],379,[Death],undirected
,0.617391304,[Dizziness  Anaemia  Vomiting],345,[Death],undirected
,0.617391304,[Angina_pectoris  Myocardial_infarction  Abdominal_pain],345,[Death],undirected
,0.617391304,[Thrombocytopenia  Gastroenteritis  Pyrexia],345,[Death],undirected
,0.617391304,[Constipation  Pulmonary_embolism  Vomiting],345,[Death],undirected
,0.617318436,[Gastrointestinal_haemorrhage  Abdominal_pain  Cellulitis],358,[Death],undirected
,0.617318436,[Deep_vein_thrombosis  Hypotension  Atrial_fibrillation],358,[Death],undirected
,0.617312073,[Asthenia  Syncope  Anaemia],439,[Death],undirected
,0.617283951,[Asthenia  Renal_failure_acute  Pyrexia],405,[Death],undirected
,0.617256637,[Renal_failure_acute  Urinary_tract_infection  Atrial_fibrillation],452,[Death],undirected
,0.61722488,[Angina_pectoris  Cerebrovascular_accident  Myocardial_infarction],418,[Death],undirected
,0.61722488,[Myocardial_infarction  Pyrexia  Dehydration],418,[Death],undirected
,0.61722488,[Dizziness  Syncope  Dehydration],418,[Death],undirected
,0.617169374,[Transient_ischaemic_attack  Syncope  Pneumonia],431,[Death],undirected
,0.617142857,[Intestinal_obstruction  Sepsis  Pneumonia],350,[Death],undirected
,0.617142857,[Transient_ischaemic_attack  Coronary_artery_disease  Pneumonia],350,[Death],undirected
,0.617128463,[Asthenia  Urinary_tract_infection  Dehydration],397,[Death],undirected
,0.617117117,[Fall  Anaemia  Pneumonia],444,[Death],undirected
,0.617021277,[Back_pain  Sepsis  Dehydration],423,[Death],undirected
,0.616972477,[Hyponatraemia  Anaemia  Pneumonia],436,[Death],undirected
,0.616935484,[Cellulitis  Syncope  Sepsis],496,[Death],undirected
,0.616926503,[Diarrhoea  Atrial_fibrillation  Sepsis],449,[Death],undirected
,0.616926503,[Myocardial_infarction  Dyspnoea  Abdominal_pain],449,[Death],undirected
,0.616915423,[Gastrointestinal_haemorrhage  Diarrhoea  Dyspnoea],402,[Death],undirected
,0.6167979,[Confusional_state  Pulmonary_embolism  Pneumonia],381,[Death],undirected
,0.616780045,[Chest_pain  Myocardial_infarction  Syncope],441,[Death],undirected
,0.616751269,[Deep_vein_thrombosis  Pleural_effusion  Pyrexia],394,[Death],undirected
,0.616740088,[Hypotension  Diarrhoea  Anaemia],454,[Death],undirected
,0.616740088,[Myocardial_infarction  Dyspnoea  Pyrexia],454,[Death],undirected
,0.616702355,[Hypotension  Syncope  Sepsis],467,[Death],undirected
,0.616666667,[Fall  Urinary_tract_infection  Pneumonia],420,[Death],undirected
,0.616666667,[Gastrointestinal_haemorrhage  Cardiac_failure_congestive  Pneumonia],420,[Death],undirected
,0.616666667,[Confusional_state  Urinary_tract_infection  Pneumonia],360,[Death],undirected
,0.616621984,[Hypertension  Abdominal_pain  Syncope],373,[Death],undirected
,0.616580311,[Convulsion  Bronchitis  Pneumonia],386,[Death],undirected
,0.616541353,[Depression  Syncope  Pneumonia],399,[Death],undirected
,0.616504854,[Cholelithiasis  Sepsis  Pneumonia],412,[Death],undirected
,0.616438356,[Renal_failure  Diarrhoea  Sepsis],438,[Death],undirected
,0.616402116,[Respiratory_failure  Dyspnoea  Nausea],378,[Death],undirected
,0.616402116,[Gastrointestinal_haemorrhage  Hypotension  Pneumonia],378,[Death],undirected
,0.616402116,[Deep_vein_thrombosis  Chest_pain  Urinary_tract_infection],378,[Death],undirected
,0.616402116,[Hyperglycaemia  Dyspnoea  Pneumonia],378,[Death],undirected
,0.616368286,[Cerebrovascular_accident  Pyrexia  Vomiting],391,[Death],undirected
,0.616352201,[Gastrointestinal_haemorrhage  Dyspnoea  Anaemia],477,[Death],undirected
,0.61627907,[Cerebrovascular_accident  Nausea  Pyrexia],344,[Death],undirected
,0.616252822,[Acute_myocardial_infarction  Renal_failure_acute  Pneumonia],443,[Death],undirected
,0.616246499,[Hypotension  Chest_pain  Syncope],357,[Death],undirected
,0.616216216,[Cardiac_failure_congestive  Cellulitis  Syncope],370,[Death],undirected
,0.61618799,[Confusional_state  Sepsis  Pneumonia],383,[Death],undirected
,0.616136919,[Pleural_effusion  Cellulitis  Anaemia],409,[Death],undirected
,0.616091954,[Respiratory_failure  Diarrhoea  Dyspnoea],435,[Death],undirected
,0.616071429,[Deep_vein_thrombosis  Urinary_tract_infection  Anaemia],448,[Death],undirected
,0.616071429,[Chest_pain  Myocardial_infarction  Dyspnoea],448,[Death],undirected
,0.616,[Deep_vein_thrombosis  Hypotension  Dyspnoea],375,[Death],undirected
,0.616,[Asthenia  Thrombocytopenia  Dehydration],375,[Death],undirected
,0.615979381,[Chest_pain  Diarrhoea  Urinary_tract_infection],388,[Death],undirected
,0.6159601,[Hypotension  Atrial_fibrillation  Abdominal_pain],401,[Death],undirected
,0.615942029,[Thrombocytopenia  Syncope  Pneumonia],414,[Death],undirected
,0.615942029,[Asthenia  Renal_failure_acute  Anaemia],414,[Death],undirected
,0.615925059,[Hypotension  Atrial_fibrillation  Dyspnoea],427,[Death],undirected
,0.615925059,[Bronchitis  Dyspnoea  Vomiting],427,[Death],undirected
,0.61589404,[Cholecystitis  Anaemia  Pneumonia],453,[Death],undirected
,0.615830116,[Pulmonary_embolism  Atrial_fibrillation  Anaemia],518,[Death],undirected
,0.61575179,[Transient_ischaemic_attack  Cerebrovascular_accident  Pneumonia],419,[Death],undirected
,0.615740741,[Chest_pain  Atrial_fibrillation  Dehydration],432,[Death],undirected
,0.615740741,[Renal_failure_acute  Atrial_fibrillation  Pyrexia],432,[Death],undirected
,0.615694165,[Diarrhoea  Syncope  Sepsis],497,[Death],undirected
,0.615606936,[Gastritis  Diarrhoea  Pneumonia],346,[Death],undirected
,0.615591398,[Cardiac_failure_congestive  Urinary_tract_infection  Cellulitis],372,[Death],undirected
,0.615591398,[Gastrointestinal_haemorrhage  Renal_failure_acute  Abdominal_pain],372,[Death],undirected
,0.615584416,[Asthenia  Deep_vein_thrombosis  Vomiting],385,[Death],undirected
,0.615571776,[Gastrointestinal_haemorrhage  Abdominal_pain  Sepsis],411,[Death],undirected
,0.615571776,[Hypotension  Atrial_fibrillation  Anaemia],411,[Death],undirected
,0.615566038,[Renal_failure_acute  Syncope  Pyrexia],424,[Death],undirected
,0.615566038,[Chest_pain  Diarrhoea  Anaemia],424,[Death],undirected
,0.615560641,[Angina_pectoris  Renal_failure_acute  Pneumonia],437,[Death],undirected
,0.615384615,[Bronchitis  Urinary_tract_infection  Abdominal_pain],403,[Death],undirected
,0.615384615,[Asthenia  Dyspnoea  Cellulitis],403,[Death],undirected
,0.615384615,[Bronchitis  Abdominal_pain  Vomiting],364,[Death],undirected
,0.615384615,[Hyponatraemia  Dyspnoea  Pneumonia],442,[Death],undirected
,0.615384615,[Constipation  Abdominal_pain  Sepsis],377,[Death],undirected
,0.615384615,[Cerebrovascular_accident  Sepsis  Pneumonia],546,[Death],undirected
,0.615384615,[Asthenia  Renal_failure_acute  Dehydration],403,[Death],undirected
,0.615221987,[Pleural_effusion  Dyspnoea  Sepsis],473,[Death],undirected
,0.615217391,[Atrial_fibrillation  Cellulitis  Sepsis],460,[Death],undirected
,0.6152019,[Diarrhoea  Urinary_tract_infection  Syncope],421,[Death],undirected
,0.6152019,[Myocardial_infarction  Atrial_fibrillation  Abdominal_pain],421,[Death],undirected
,0.615196078,[Hyponatraemia  Vomiting  Pneumonia],408,[Death],undirected
,0.615196078,[Angina_pectoris  Chest_pain  Atrial_fibrillation],408,[Death],undirected
,0.615189873,[Cardiac_failure_congestive  Cerebrovascular_accident  Atrial_fibrillation],395,[Death],undirected
,0.615168539,[Renal_failure  Renal_failure_acute  Hypotension],356,[Death],undirected
,0.61516035,[Confusional_state  Diarrhoea  Dyspnoea],343,[Death],undirected
,0.61516035,[Cerebrovascular_accident  Atrial_fibrillation  Vomiting],343,[Death],undirected
,0.61516035,[Hypokalaemia  Cellulitis  Pneumonia],343,[Death],undirected
,0.615062762,[Chest_pain  Atrial_fibrillation  Syncope],478,[Death],undirected
,0.615023474,[Deep_vein_thrombosis  Cerebrovascular_accident  Pulmonary_embolism],426,[Death],undirected
,0.615,[Hypotension  Pulmonary_embolism  Pyrexia],400,[Death],undirected
,0.615,[Acute_myocardial_infarction  Chronic_obstructive_pulmonary_disease  Pneumonia],400,[Death],undirected
,0.61498708,[Renal_failure_acute  Chest_pain  Cellulitis],387,[Death],undirected
,0.614973262,[Dizziness  Syncope  Vomiting],374,[Death],undirected
,0.614942529,[Cardiac_failure_congestive  Abdominal_pain  Cellulitis],348,[Death],undirected
,0.614906832,[Renal_failure_acute  Pulmonary_embolism  Sepsis],483,[Death],undirected
,0.614893617,[Pulmonary_embolism  Atrial_fibrillation  Dehydration],470,[Death],undirected
,0.614893617,[Renal_failure  Cellulitis  Pneumonia],470,[Death],undirected
,0.61487965,[Pulmonary_embolism  Syncope  Pyrexia],457,[Death],undirected
,0.614814815,[Back_pain  Renal_failure_acute  Anaemia],405,[Death],undirected
,0.614795918,[Angina_pectoris  Dyspnoea  Anaemia],392,[Death],undirected
,0.614754098,[Bronchitis  Dyspnoea  Nausea],366,[Death],undirected
,0.614754098,[Hypertension  Atrial_fibrillation  Abdominal_pain],366,[Death],undirected
,0.614754098,[Hyponatraemia  Diarrhoea  Dehydration],366,[Death],undirected
,0.614754098,[Infection  Diarrhoea  Pneumonia],366,[Death],undirected
,0.61465721,[Back_pain  Diarrhoea  Dyspnoea],423,[Death],undirected
,0.614609572,[Constipation  Diarrhoea  Dehydration],397,[Death],undirected
,0.614609572,[Deep_vein_thrombosis  Renal_failure_acute  Atrial_fibrillation],397,[Death],undirected
,0.614583333,[Cardiac_failure_congestive  Dyspnoea  Pyrexia],384,[Death],undirected
,0.614583333,[Deep_vein_thrombosis  Chest_pain  Sepsis],384,[Death],undirected
,0.61452514,[Pleural_effusion  Syncope  Nausea],358,[Death],undirected
,0.614492754,[Renal_failure  Hypotension  Abdominal_pain],345,[Death],undirected
,0.614457831,[Convulsion  Pulmonary_embolism  Pneumonia],415,[Death],undirected
,0.614427861,[Deep_vein_thrombosis  Myocardial_infarction  Dyspnoea],402,[Death],undirected
,0.614361702,[Dizziness  Syncope  Nausea],376,[Death],undirected
,0.614349776,[Pleural_effusion  Urinary_tract_infection  Dyspnoea],446,[Death],undirected
,0.614325069,[Constipation  Back_pain  Pneumonia],363,[Death],undirected
,0.614318707,[Back_pain  Sepsis  Pyrexia],433,[Death],undirected
,0.614224138,[Cerebrovascular_accident  Diarrhoea  Pneumonia],464,[Death],undirected
,0.614213198,[Pleural_effusion  Atrial_fibrillation  Vomiting],394,[Death],undirected
,0.614190687,[Back_pain  Myocardial_infarction  Pneumonia],451,[Death],undirected
,0.614173228,[Hypertension  Dyspnoea  Cellulitis],381,[Death],undirected
,0.614173228,[Fall  Gastroenteritis  Pneumonia],381,[Death],undirected
,0.614155251,[Hypertension  Pulmonary_embolism  Pneumonia],438,[Death],undirected
,0.614130435,[Hypotension  Pulmonary_embolism  Abdominal_pain],368,[Death],undirected
